"01180: Kommunestyrevalget. Godkjente stemmer, etter region, politisk parti, statistikkvariabel og fireårlig"

"region";"politisk parti";"Godkjente stemmer 2023"
"1866 Hadsel";"Rettferdighetspartiet";0
"1866 Hadsel";"Rød valgallianse (1973-2007)";0
"1866 Hadsel";"Samefolkets liste";0
"1866 Hadsel";"Samfunnspartiet";0
"1866 Hadsel";"Samlingspartiet (Ny Fremtid)";0
"1866 Hadsel";"Sogn og Fjordane fisker- og småbrukerparti";0
"1866 Hadsel";"Sosialdemokratene";0
"1866 Hadsel";"Sosialistisk Folkeparti (1961-1969)";0
"1866 Hadsel";"Sosialistisk Valgforbund (1973)";0
"1866 Hadsel";"Stopp Innvandringen";0
"1866 Hadsel";"Sykehus til Alta";0
"1866 Hadsel";"Tverrpolitisk kyst og distriktsparti";0
"1866 Hadsel";"Felleslister";0
"1866 Hadsel";"Fellesliste Venstre";0
"1866 Hadsel";"Fellesliste Bondepartiet";0
"1866 Hadsel";"Fellesliste Kristelig folkeparti";0
"1866 Hadsel";"Fellesliste Høyre";0
"1866 Hadsel";"Fellesliste Senterpartiet";0
"1866 Hadsel";"Fellesliste Norges Kommunistiske Parti og Sosialistisk Folkeparti";0
"1866 Hadsel";"Fellesliste Det nye Folkepartiet";0
"1866 Hadsel";"Borgerlige felleslister";0
"1866 Hadsel";"Lokale lister";823
"1866 Hadsel";"Andre lister";173
"1867 Bø (Nordland)";"Arbeiderpartiet";122
"1867 Bø (Nordland)";"Fremskrittspartiet";110
"1867 Bø (Nordland)";"Høyre";733
"1867 Bø (Nordland)";"Kristelig Folkeparti";0
"1867 Bø (Nordland)";"Miljøpartiet de Grønne";0
"1867 Bø (Nordland)";"Rødt";0
"1867 Bø (Nordland)";"Senterpartiet";165
"1867 Bø (Nordland)";"Sosialistisk Venstreparti";0
"1867 Bø (Nordland)";"Venstre";236
"1867 Bø (Nordland)";"Abort-motstandernes liste";0
"1867 Bø (Nordland)";"Anders Langes parti (1973)";0
"1867 Bø (Nordland)";"Barn/Eldre";0
"1867 Bø (Nordland)";"Bondepartiet (-1959)";0
"1867 Bø (Nordland)";"Demokratene i Norge";0
"1867 Bø (Nordland)";"Det Liberale Folkepartiet";0
"1867 Bø (Nordland)";"Det nye Folkepartiet (1973-1977)";0
"1867 Bø (Nordland)";"Det Politiske Parti";0
"1867 Bø (Nordland)";"Ensliges parti";0
"1867 Bø (Nordland)";"Fedrelandspartiet";0
"1867 Bø (Nordland)";"Felles framtid";0
"1867 Bø (Nordland)";"Folkeaksjonen Fremtid for Finnmark";0
"1867 Bø (Nordland)";"Folkeliste mot oljeboring i Lofoten, Vesterålen og Senja";0
"1867 Bø (Nordland)";"Folkemakten";0
"1867 Bø (Nordland)";"Frie Folkevalgte";0
"1867 Bø (Nordland)";"Frihetspartiet";0
"1867 Bø (Nordland)";"Fylkeslistene for miljø og solidaritet";0
"1867 Bø (Nordland)";"Hjelp fremmedkulturelle hjem ellers ...";0
"1867 Bø (Nordland)";"Hvit Valgallianse";0
"1867 Bø (Nordland)";"Kristent konservativt parti";0
"1867 Bø (Nordland)";"Kristent Samlingsparti";0
"1867 Bø (Nordland)";"Kvinnenes frie folkevalgte";0
"1867 Bø (Nordland)";"Kystpartiet";0
"1867 Bø (Nordland)";"Naturlovpartiet";0
"1867 Bø (Nordland)";"Norges demokratiske parti";0
"1867 Bø (Nordland)";"Norges Kommunistiske Parti";0
"1867 Bø (Nordland)";"Norsk Folkeparti";0
"1867 Bø (Nordland)";"Norsk Sosialdemokratisk parti";0
"1867 Bø (Nordland)";"Partiet De Kristne";0
"1867 Bø (Nordland)";"Pensjonistpartiet";0
"1867 Bø (Nordland)";"Piratpartiet";0
"1867 Bø (Nordland)";"Rettferdighetspartiet";0
"1867 Bø (Nordland)";"Rød valgallianse (1973-2007)";0
"1867 Bø (Nordland)";"Samefolkets liste";0
"1867 Bø (Nordland)";"Samfunnspartiet";0
"1867 Bø (Nordland)";"Samlingspartiet (Ny Fremtid)";0
"1867 Bø (Nordland)";"Sogn og Fjordane fisker- og småbrukerparti";0
"1867 Bø (Nordland)";"Sosialdemokratene";0
"1867 Bø (Nordland)";"Sosialistisk Folkeparti (1961-1969)";0
"1867 Bø (Nordland)";"Sosialistisk Valgforbund (1973)";0
"1867 Bø (Nordland)";"Stopp Innvandringen";0
"1867 Bø (Nordland)";"Sykehus til Alta";0
"1867 Bø (Nordland)";"Tverrpolitisk kyst og distriktsparti";0
"1867 Bø (Nordland)";"Felleslister";115
"1867 Bø (Nordland)";"Fellesliste Venstre";0
"1867 Bø (Nordland)";"Fellesliste Bondepartiet";0
"1867 Bø (Nordland)";"Fellesliste Kristelig folkeparti";0
"1867 Bø (Nordland)";"Fellesliste Høyre";0
"1867 Bø (Nordland)";"Fellesliste Senterpartiet";0
"1867 Bø (Nordland)";"Fellesliste Norges Kommunistiske Parti og Sosialistisk Folkeparti";0
"1867 Bø (Nordland)";"Fellesliste Det nye Folkepartiet";0
"1867 Bø (Nordland)";"Borgerlige felleslister";0
"1867 Bø (Nordland)";"Lokale lister";0
"1867 Bø (Nordland)";"Andre lister";0
"1868 Øksnes";"Arbeiderpartiet";373
"1868 Øksnes";"Fremskrittspartiet";263
"1868 Øksnes";"Høyre";591
"1868 Øksnes";"Kristelig Folkeparti";0
"1868 Øksnes";"Miljøpartiet de Grønne";0
"1868 Øksnes";"Rødt";0
"1868 Øksnes";"Senterpartiet";421
"1868 Øksnes";"Sosialistisk Venstreparti";318
"1868 Øksnes";"Venstre";0
"1868 Øksnes";"Abort-motstandernes liste";0
"1868 Øksnes";"Anders Langes parti (1973)";0
"1868 Øksnes";"Barn/Eldre";0
"1868 Øksnes";"Bondepartiet (-1959)";0
"1868 Øksnes";"Demokratene i Norge";0
"1868 Øksnes";"Det Liberale Folkepartiet";0
"1868 Øksnes";"Det nye Folkepartiet (1973-1977)";0
"1868 Øksnes";"Det Politiske Parti";0
"1868 Øksnes";"Ensliges parti";0
"1868 Øksnes";"Fedrelandspartiet";0
"1868 Øksnes";"Felles framtid";0
"1868 Øksnes";"Folkeaksjonen Fremtid for Finnmark";0
"1868 Øksnes";"Folkeliste mot oljeboring i Lofoten, Vesterålen og Senja";0
"1868 Øksnes";"Folkemakten";0
"1868 Øksnes";"Frie Folkevalgte";0
"1868 Øksnes";"Frihetspartiet";0
"1868 Øksnes";"Fylkeslistene for miljø og solidaritet";0
"1868 Øksnes";"Hjelp fremmedkulturelle hjem ellers ...";0
"1868 Øksnes";"Hvit Valgallianse";0
"1868 Øksnes";"Kristent konservativt parti";0
"1868 Øksnes";"Kristent Samlingsparti";0
"1868 Øksnes";"Kvinnenes frie folkevalgte";0
"1868 Øksnes";"Kystpartiet";0
"1868 Øksnes";"Naturlovpartiet";0
"1868 Øksnes";"Norges demokratiske parti";0
"1868 Øksnes";"Norges Kommunistiske Parti";0
"1868 Øksnes";"Norsk Folkeparti";0
"1868 Øksnes";"Norsk Sosialdemokratisk parti";0
"1868 Øksnes";"Partiet De Kristne";0
"1868 Øksnes";"Pensjonistpartiet";0
"1868 Øksnes";"Piratpartiet";0
"1868 Øksnes";"Rettferdighetspartiet";0
"1868 Øksnes";"Rød valgallianse (1973-2007)";0
"1868 Øksnes";"Samefolkets liste";0
"1868 Øksnes";"Samfunnspartiet";0
"1868 Øksnes";"Samlingspartiet (Ny Fremtid)";0
"1868 Øksnes";"Sogn og Fjordane fisker- og småbrukerparti";0
"1868 Øksnes";"Sosialdemokratene";0
"1868 Øksnes";"Sosialistisk Folkeparti (1961-1969)";0
"1868 Øksnes";"Sosialistisk Valgforbund (1973)";0
"1868 Øksnes";"Stopp Innvandringen";0
"1868 Øksnes";"Sykehus til Alta";0
"1868 Øksnes";"Tverrpolitisk kyst og distriktsparti";0
"1868 Øksnes";"Felleslister";0
"1868 Øksnes";"Fellesliste Venstre";0
"1868 Øksnes";"Fellesliste Bondepartiet";0
"1868 Øksnes";"Fellesliste Kristelig folkeparti";0
"1868 Øksnes";"Fellesliste Høyre";0
"1868 Øksnes";"Fellesliste Senterpartiet";0
"1868 Øksnes";"Fellesliste Norges Kommunistiske Parti og Sosialistisk Folkeparti";0
"1868 Øksnes";"Fellesliste Det nye Folkepartiet";0
"1868 Øksnes";"Borgerlige felleslister";0
"1868 Øksnes";"Lokale lister";0
"1868 Øksnes";"Andre lister";0
"1870 Sortland - Suortá";"Arbeiderpartiet";690
"1870 Sortland - Suortá";"Fremskrittspartiet";414
"1870 Sortland - Suortá";"Høyre";2026
"1870 Sortland - Suortá";"Kristelig Folkeparti";0
"1870 Sortland - Suortá";"Miljøpartiet de Grønne";127
"1870 Sortland - Suortá";"Rødt";431
"1870 Sortland - Suortá";"Senterpartiet";419
"1870 Sortland - Suortá";"Sosialistisk Venstreparti";284
"1870 Sortland - Suortá";"Venstre";142
"1870 Sortland - Suortá";"Abort-motstandernes liste";0
"1870 Sortland - Suortá";"Anders Langes parti (1973)";0
"1870 Sortland - Suortá";"Barn/Eldre";0
"1870 Sortland - Suortá";"Bondepartiet (-1959)";0
"1870 Sortland - Suortá";"Demokratene i Norge";0
"1870 Sortland - Suortá";"Det Liberale Folkepartiet";0
"1870 Sortland - Suortá";"Det nye Folkepartiet (1973-1977)";0
"1870 Sortland - Suortá";"Det Politiske Parti";0
"1870 Sortland - Suortá";"Ensliges parti";0
"1870 Sortland - Suortá";"Fedrelandspartiet";0
"1870 Sortland - Suortá";"Felles framtid";0
"1870 Sortland - Suortá";"Folkeaksjonen Fremtid for Finnmark";0
"1870 Sortland - Suortá";"Folkeliste mot oljeboring i Lofoten, Vesterålen og Senja";0
"1870 Sortland - Suortá";"Folkemakten";0
"1870 Sortland - Suortá";"Frie Folkevalgte";0
"1870 Sortland - Suortá";"Frihetspartiet";0
"1870 Sortland - Suortá";"Fylkeslistene for miljø og solidaritet";0
"1870 Sortland - Suortá";"Hjelp fremmedkulturelle hjem ellers ...";0
"1870 Sortland - Suortá";"Hvit Valgallianse";0
"1870 Sortland - Suortá";"Kristent konservativt parti";0
"1870 Sortland - Suortá";"Kristent Samlingsparti";0
"1870 Sortland - Suortá";"Kvinnenes frie folkevalgte";0
"1870 Sortland - Suortá";"Kystpartiet";0
"1870 Sortland - Suortá";"Naturlovpartiet";0
"1870 Sortland - Suortá";"Norges demokratiske parti";0
"1870 Sortland - Suortá";"Norges Kommunistiske Parti";0
"1870 Sortland - Suortá";"Norsk Folkeparti";0
"1870 Sortland - Suortá";"Norsk Sosialdemokratisk parti";0
"1870 Sortland - Suortá";"Partiet De Kristne";0
"1870 Sortland - Suortá";"Pensjonistpartiet";0
"1870 Sortland - Suortá";"Piratpartiet";0
"1870 Sortland - Suortá";"Rettferdighetspartiet";0
"1870 Sortland - Suortá";"Rød valgallianse (1973-2007)";0
"1870 Sortland - Suortá";"Samefolkets liste";0
"1870 Sortland - Suortá";"Samfunnspartiet";0
"1870 Sortland - Suortá";"Samlingspartiet (Ny Fremtid)";0
"1870 Sortland - Suortá";"Sogn og Fjordane fisker- og småbrukerparti";0
"1870 Sortland - Suortá";"Sosialdemokratene";0
"1870 Sortland - Suortá";"Sosialistisk Folkeparti (1961-1969)";0
"1870 Sortland - Suortá";"Sosialistisk Valgforbund (1973)";0
"1870 Sortland - Suortá";"Stopp Innvandringen";0
"1870 Sortland - Suortá";"Sykehus til Alta";0
"1870 Sortland - Suortá";"Tverrpolitisk kyst og distriktsparti";0
"1870 Sortland - Suortá";"Felleslister";0
"1870 Sortland - Suortá";"Fellesliste Venstre";0
"1870 Sortland - Suortá";"Fellesliste Bondepartiet";0
"1870 Sortland - Suortá";"Fellesliste Kristelig folkeparti";0
"1870 Sortland - Suortá";"Fellesliste Høyre";0
"1870 Sortland - Suortá";"Fellesliste Senterpartiet";0
"1870 Sortland - Suortá";"Fellesliste Norges Kommunistiske Parti og Sosialistisk Folkeparti";0
"1870 Sortland - Suortá";"Fellesliste Det nye Folkepartiet";0
"1870 Sortland - Suortá";"Borgerlige felleslister";0
"1870 Sortland - Suortá";"Lokale lister";0
"1870 Sortland - Suortá";"Andre lister";214
"1871 Andøy";"Arbeiderpartiet";839
"1871 Andøy";"Fremskrittspartiet";212
"1871 Andøy";"Høyre";505
"1871 Andøy";"Kristelig Folkeparti";0
"1871 Andøy";"Miljøpartiet de Grønne";107
"1871 Andøy";"Rødt";0
"1871 Andøy";"Senterpartiet";304
"1871 Andøy";"Sosialistisk Venstreparti";317
"1871 Andøy";"Venstre";131
"1871 Andøy";"Abort-motstandernes liste";0
"1871 Andøy";"Anders Langes parti (1973)";0
"1871 Andøy";"Barn/Eldre";0
"1871 Andøy";"Bondepartiet (-1959)";0
"1871 Andøy";"Demokratene i Norge";0
"1871 Andøy";"Det Liberale Folkepartiet";0
"1871 Andøy";"Det nye Folkepartiet (1973-1977)";0
"1871 Andøy";"Det Politiske Parti";0
"1871 Andøy";"Ensliges parti";0
"1871 Andøy";"Fedrelandspartiet";0
"1871 Andøy";"Felles framtid";0
"1871 Andøy";"Folkeaksjonen Fremtid for Finnmark";0
"1871 Andøy";"Folkeliste mot oljeboring i Lofoten, Vesterålen og Senja";0
"1871 Andøy";"Folkemakten";0
"1871 Andøy";"Frie Folkevalgte";0
"1871 Andøy";"Frihetspartiet";0
"1871 Andøy";"Fylkeslistene for miljø og solidaritet";0
"1871 Andøy";"Hjelp fremmedkulturelle hjem ellers ...";0
"1871 Andøy";"Hvit Valgallianse";0
"1871 Andøy";"Kristent konservativt parti";0
"1871 Andøy";"Kristent Samlingsparti";0
"1871 Andøy";"Kvinnenes frie folkevalgte";0
"1871 Andøy";"Kystpartiet";0
"1871 Andøy";"Naturlovpartiet";0
"1871 Andøy";"Norges demokratiske parti";0
"1871 Andøy";"Norges Kommunistiske Parti";0
"1871 Andøy";"Norsk Folkeparti";0
"1871 Andøy";"Norsk Sosialdemokratisk parti";0
"1871 Andøy";"Partiet De Kristne";0
"1871 Andøy";"Pensjonistpartiet";0
"1871 Andøy";"Piratpartiet";0
"1871 Andøy";"Rettferdighetspartiet";0
"1871 Andøy";"Rød valgallianse (1973-2007)";0
"1871 Andøy";"Samefolkets liste";0
"1871 Andøy";"Samfunnspartiet";0
"1871 Andøy";"Samlingspartiet (Ny Fremtid)";0
"1871 Andøy";"Sogn og Fjordane fisker- og småbrukerparti";0
"1871 Andøy";"Sosialdemokratene";0
"1871 Andøy";"Sosialistisk Folkeparti (1961-1969)";0
"1871 Andøy";"Sosialistisk Valgforbund (1973)";0
"1871 Andøy";"Stopp Innvandringen";0
"1871 Andøy";"Sykehus til Alta";0
"1871 Andøy";"Tverrpolitisk kyst og distriktsparti";0
"1871 Andøy";"Felleslister";0
"1871 Andøy";"Fellesliste Venstre";0
"1871 Andøy";"Fellesliste Bondepartiet";0
"1871 Andøy";"Fellesliste Kristelig folkeparti";0
"1871 Andøy";"Fellesliste Høyre";0
"1871 Andøy";"Fellesliste Senterpartiet";0
"1871 Andøy";"Fellesliste Norges Kommunistiske Parti og Sosialistisk Folkeparti";0
"1871 Andøy";"Fellesliste Det nye Folkepartiet";0
"1871 Andøy";"Borgerlige felleslister";0
"1871 Andøy";"Lokale lister";0
"1871 Andøy";"Andre lister";0
"1874 Moskenes";"Arbeiderpartiet";0
"1874 Moskenes";"Fremskrittspartiet";0
"1874 Moskenes";"Høyre";0
"1874 Moskenes";"Kristelig Folkeparti";0
"1874 Moskenes";"Miljøpartiet de Grønne";0
"1874 Moskenes";"Rødt";0
"1874 Moskenes";"Senterpartiet";0
"1874 Moskenes";"Sosialistisk Venstreparti";109
"1874 Moskenes";"Venstre";0
"1874 Moskenes";"Abort-motstandernes liste";0
"1874 Moskenes";"Anders Langes parti (1973)";0
"1874 Moskenes";"Barn/Eldre";0
"1874 Moskenes";"Bondepartiet (-1959)";0
"1874 Moskenes";"Demokratene i Norge";0
"1874 Moskenes";"Det Liberale Folkepartiet";0
"1874 Moskenes";"Det nye Folkepartiet (1973-1977)";0
"1874 Moskenes";"Det Politiske Parti";0
"1874 Moskenes";"Ensliges parti";0
"1874 Moskenes";"Fedrelandspartiet";0
"1874 Moskenes";"Felles framtid";0
"1874 Moskenes";"Folkeaksjonen Fremtid for Finnmark";0
"1874 Moskenes";"Folkeliste mot oljeboring i Lofoten, Vesterålen og Senja";0
"1874 Moskenes";"Folkemakten";0
"1874 Moskenes";"Frie Folkevalgte";0
"1874 Moskenes";"Frihetspartiet";0
"1874 Moskenes";"Fylkeslistene for miljø og solidaritet";0
"1874 Moskenes";"Hjelp fremmedkulturelle hjem ellers ...";0
"1874 Moskenes";"Hvit Valgallianse";0
"1874 Moskenes";"Kristent konservativt parti";0
"1874 Moskenes";"Kristent Samlingsparti";0
"1874 Moskenes";"Kvinnenes frie folkevalgte";0
"1874 Moskenes";"Kystpartiet";0
"1874 Moskenes";"Naturlovpartiet";0
"1874 Moskenes";"Norges demokratiske parti";0
"1874 Moskenes";"Norges Kommunistiske Parti";0
"1874 Moskenes";"Norsk Folkeparti";0
"1874 Moskenes";"Norsk Sosialdemokratisk parti";0
"1874 Moskenes";"Partiet De Kristne";0
"1874 Moskenes";"Pensjonistpartiet";0
"1874 Moskenes";"Piratpartiet";0
"1874 Moskenes";"Rettferdighetspartiet";0
"1874 Moskenes";"Rød valgallianse (1973-2007)";0
"1874 Moskenes";"Samefolkets liste";0
"1874 Moskenes";"Samfunnspartiet";0
"1874 Moskenes";"Samlingspartiet (Ny Fremtid)";0
"1874 Moskenes";"Sogn og Fjordane fisker- og småbrukerparti";0
"1874 Moskenes";"Sosialdemokratene";0
"1874 Moskenes";"Sosialistisk Folkeparti (1961-1969)";0
"1874 Moskenes";"Sosialistisk Valgforbund (1973)";0
"1874 Moskenes";"Stopp Innvandringen";0
"1874 Moskenes";"Sykehus til Alta";0
"1874 Moskenes";"Tverrpolitisk kyst og distriktsparti";0
"1874 Moskenes";"Felleslister";216
"1874 Moskenes";"Fellesliste Venstre";0
"1874 Moskenes";"Fellesliste Bondepartiet";0
"1874 Moskenes";"Fellesliste Kristelig folkeparti";0
"1874 Moskenes";"Fellesliste Høyre";0
"1874 Moskenes";"Fellesliste Senterpartiet";0
"1874 Moskenes";"Fellesliste Norges Kommunistiske Parti og Sosialistisk Folkeparti";0
"1874 Moskenes";"Fellesliste Det nye Folkepartiet";0
"1874 Moskenes";"Borgerlige felleslister";0
"1874 Moskenes";"Lokale lister";107
"1874 Moskenes";"Andre lister";0
"1875 Hábmer - Hamarøy";"Arbeiderpartiet";249
"1875 Hábmer - Hamarøy";"Fremskrittspartiet";136
"1875 Hábmer - Hamarøy";"Høyre";466
"1875 Hábmer - Hamarøy";"Kristelig Folkeparti";61
"1875 Hábmer - Hamarøy";"Miljøpartiet de Grønne";36
"1875 Hábmer - Hamarøy";"Rødt";0
"1875 Hábmer - Hamarøy";"Senterpartiet";415
"1875 Hábmer - Hamarøy";"Sosialistisk Venstreparti";82
"1875 Hábmer - Hamarøy";"Venstre";89
"1875 Hábmer - Hamarøy";"Abort-motstandernes liste";0
"1875 Hábmer - Hamarøy";"Anders Langes parti (1973)";0
"1875 Hábmer - Hamarøy";"Barn/Eldre";0
"1875 Hábmer - Hamarøy";"Bondepartiet (-1959)";0
"1875 Hábmer - Hamarøy";"Demokratene i Norge";0
"1875 Hábmer - Hamarøy";"Det Liberale Folkepartiet";0
"1875 Hábmer - Hamarøy";"Det nye Folkepartiet (1973-1977)";0
"1875 Hábmer - Hamarøy";"Det Politiske Parti";0
"1875 Hábmer - Hamarøy";"Ensliges parti";0
"1875 Hábmer - Hamarøy";"Fedrelandspartiet";0
"1875 Hábmer - Hamarøy";"Felles framtid";0
"1875 Hábmer - Hamarøy";"Folkeaksjonen Fremtid for Finnmark";0
"1875 Hábmer - Hamarøy";"Folkeliste mot oljeboring i Lofoten, Vesterålen og Senja";0
"1875 Hábmer - Hamarøy";"Folkemakten";0
"1875 Hábmer - Hamarøy";"Frie Folkevalgte";0
"1875 Hábmer - Hamarøy";"Frihetspartiet";0
"1875 Hábmer - Hamarøy";"Fylkeslistene for miljø og solidaritet";0
"1875 Hábmer - Hamarøy";"Hjelp fremmedkulturelle hjem ellers ...";0
"1875 Hábmer - Hamarøy";"Hvit Valgallianse";0
"1875 Hábmer - Hamarøy";"Kristent konservativt parti";0
"1875 Hábmer - Hamarøy";"Kristent Samlingsparti";0
"1875 Hábmer - Hamarøy";"Kvinnenes frie folkevalgte";0
"1875 Hábmer - Hamarøy";"Kystpartiet";0
"1875 Hábmer - Hamarøy";"Naturlovpartiet";0
"1875 Hábmer - Hamarøy";"Norges demokratiske parti";0
"1875 Hábmer - Hamarøy";"Norges Kommunistiske Parti";0
"1875 Hábmer - Hamarøy";"Norsk Folkeparti";0
"1875 Hábmer - Hamarøy";"Norsk Sosialdemokratisk parti";0
"1875 Hábmer - Hamarøy";"Partiet De Kristne";0
"1875 Hábmer - Hamarøy";"Pensjonistpartiet";0
"1875 Hábmer - Hamarøy";"Piratpartiet";0
"1875 Hábmer - Hamarøy";"Rettferdighetspartiet";0
"1875 Hábmer - Hamarøy";"Rød valgallianse (1973-2007)";0
"1875 Hábmer - Hamarøy";"Samefolkets liste";0
"1875 Hábmer - Hamarøy";"Samfunnspartiet";0
"1875 Hábmer - Hamarøy";"Samlingspartiet (Ny Fremtid)";0
"1875 Hábmer - Hamarøy";"Sogn og Fjordane fisker- og småbrukerparti";0
"1875 Hábmer - Hamarøy";"Sosialdemokratene";0
"1875 Hábmer - Hamarøy";"Sosialistisk Folkeparti (1961-1969)";0
"1875 Hábmer - Hamarøy";"Sosialistisk Valgforbund (1973)";0
"1875 Hábmer - Hamarøy";"Stopp Innvandringen";0
"1875 Hábmer - Hamarøy";"Sykehus til Alta";0
"1875 Hábmer - Hamarøy";"Tverrpolitisk kyst og distriktsparti";0
"1875 Hábmer - Hamarøy";"Felleslister";0
"1875 Hábmer - Hamarøy";"Fellesliste Venstre";0
"1875 Hábmer - Hamarøy";"Fellesliste Bondepartiet";0
"1875 Hábmer - Hamarøy";"Fellesliste Kristelig folkeparti";0
"1875 Hábmer - Hamarøy";"Fellesliste Høyre";0
"1875 Hábmer - Hamarøy";"Fellesliste Senterpartiet";0
"1875 Hábmer - Hamarøy";"Fellesliste Norges Kommunistiske Parti og Sosialistisk Folkeparti";0
"1875 Hábmer - Hamarøy";"Fellesliste Det nye Folkepartiet";0
"1875 Hábmer - Hamarøy";"Borgerlige felleslister";0
"1875 Hábmer - Hamarøy";"Lokale lister";0
"1875 Hábmer - Hamarøy";"Andre lister";0
"5501 Tromsø";"Arbeiderpartiet";9475
"5501 Tromsø";"Fremskrittspartiet";5932
"5501 Tromsø";"Høyre";6892
"5501 Tromsø";"Kristelig Folkeparti";684
"5501 Tromsø";"Miljøpartiet de Grønne";1975
"5501 Tromsø";"Rødt";2254
"5501 Tromsø";"Senterpartiet";771
"5501 Tromsø";"Sosialistisk Venstreparti";5067
"5501 Tromsø";"Venstre";1198
"5501 Tromsø";"Abort-motstandernes liste";0
"5501 Tromsø";"Anders Langes parti (1973)";0
"5501 Tromsø";"Barn/Eldre";0
"5501 Tromsø";"Bondepartiet (-1959)";0
"5501 Tromsø";"Demokratene i Norge";0
"5501 Tromsø";"Det Liberale Folkepartiet";0
"5501 Tromsø";"Det nye Folkepartiet (1973-1977)";0
"5501 Tromsø";"Det Politiske Parti";0
"5501 Tromsø";"Ensliges parti";0
"5501 Tromsø";"Fedrelandspartiet";0
"5501 Tromsø";"Felles framtid";0
"5501 Tromsø";"Folkeaksjonen Fremtid for Finnmark";0
"5501 Tromsø";"Folkeliste mot oljeboring i Lofoten, Vesterålen og Senja";0
"5501 Tromsø";"Folkemakten";0
"5501 Tromsø";"Frie Folkevalgte";0
"5501 Tromsø";"Frihetspartiet";0
"5501 Tromsø";"Fylkeslistene for miljø og solidaritet";0
"5501 Tromsø";"Hjelp fremmedkulturelle hjem ellers ...";0
"5501 Tromsø";"Hvit Valgallianse";0
"5501 Tromsø";"Kristent konservativt parti";0
"5501 Tromsø";"Kristent Samlingsparti";0
"5501 Tromsø";"Kvinnenes frie folkevalgte";0
"5501 Tromsø";"Kystpartiet";0
"5501 Tromsø";"Naturlovpartiet";0
"5501 Tromsø";"Norges demokratiske parti";0
"5501 Tromsø";"Norges Kommunistiske Parti";0
"5501 Tromsø";"Norsk Folkeparti";0
"5501 Tromsø";"Norsk Sosialdemokratisk parti";0
"5501 Tromsø";"Partiet De Kristne";0
